id,label,name,hassteptype,description,triplestoreid
4103,PNSICC AD AND,PNSICC AD,4,,SqAzYIBb
4104,PNSICC AG NOT,PNSICC AG,3,,YSJT7OH9
4105,PNSICC AI Decision,PNSICC AI,2,,X6Gntbae
4107,PNSICC AD EQUALS,PNSICC AD,10,,1EwkOwF6
4108,PNSICC AD SUM,PNSICC AD,8,,QpRBoElW
4111,PNSICC AH NOT,PNSICC AH,3,,xq5SjFDK
4112,PNSICC AH Summation,PNSICC AH,11,Committee decision made but not recorded,sH5AwKzv
4113,PNSICC AJ Decision,PNSICC AJ,2,,akrBOSPG
4114,PNSICC AK Decision,PNSICC AK,2,,oAd7RgV7
4115,PNSICC AI OR,PNSICC AI,5,,VHHw8GSD
4116,PNSICC AJ OR,PNSICC AJ,5,,hEk2sgJK
4120,PNSICC AK OR,PNSICC AK,5,,sgqVEkHU
4121,PNSICC AI NOT,PNSICC AI,3,,Nx4sk3vb
4122,PNSICC AE AND,PNSICC AE,4,,wJx5ovgJ
4123,PNSICC AL Decision,PNSICC AL,2,,7EJa93Gc
4124,PNSICC AE EQUALS,PNSICC AE,10,,ozUEascj
4125,PNSICC AJ NOT,PNSICC AJ,3,,uRjpx327
4126,PNSICC AM Decision,PNSICC AM,2,,IPmm2N6e
4127,PNSICC AN Decision,PNSICC AN,2,,c7ygqZvU
4128,PNSICC AL OR,PNSICC AL,5,,t7zg4l2J
4129,PNSICC AM OR,PNSICC AM,5,,wpeVuSTU
4130,PNSICC AE SUM,PNSICC AE,8,,aBvV3US0
4131,PNSICC AG Summation,PNSICC AG,11,Committee decision made but not recorded,Lime1K59
4134,DX Decision,DX,2,,fbDN8tMn
4135,DY Decision,DY,2,,fZCwtbuv
4174,SC CO Decision,SC CO,2,,tIQ0V72s
4175,SC CP Decision,SC CP,2,,KkuwhgD0
4176,SC CQ Decision,SC CQ,2,,YCl3aIjq
4178,SC CR Decision,SC CR,2,,Mo8TEIxS
4179,SC CS Decision,SC CS,2,,i9ZokyoY
4180,SC CT Decision,SC CT,2,,bSYBrArk
4181,SC CU Decision,SC CU,2,,YD03ecK1
4182,SC CV Decision,SC CV,2,,oR2ROHBz
4183,SC CW Decision,SC CW,2,,2wIPMGgi
4184,SC CX Decision,SC CX,2,,saZeKPT2
4185,SC CY Decision,SC CY,2,,QDJl1EGO
4187,SC CZ Decision,SC CZ,2,,uT7Ht9sq
4188,SC AZ AND,SC AZ,4,,WWABqDEA
4189,SC BA AND,SC BA,4,,LaLybGY8
4190,SC BD NOT,SC BD,3,,D2lq3SeJ
4191,SC BE NOT,SC BE,3,,Z59MKJ01
4192,SC BF NOT,SC BF,3,,9wEpN9br
4193,SC BG NOT,SC BG,3,,0ojuEpdg
4194,SC AN EQUALS,SC AN,10,,AkiMzNi5
4195,SC AO EQUALS,SC AO,10,,RePIvZSf
4196,SC BD SUM,SC BD,8,,RMW4A2rd
4197,SC BE SUM,SC BE,8,,AoHuUW0P
4198,SC BF SUM,SC BF,8,,9NpR100F
4199,SC BG SUM,SC BG,8,,jDL6EKu6
4200,SC AS Summation,SC AS,11,Committee decision not recorded,69FK8HL3
4201,SC AT Summation,SC AT,11,Committee decision not recorded,9r7AF8k2
4207,FA NOT,FA,3,,pafVVA71
4208,FB NOT,FB,3,,N3RiuDDE
4215,SLSC AG NOT,SLSC AG,3,,oHI7WWVE
4216,SLSC AE Decision,SLSC AE,2,,9ALhtZQw
4217,SLSC AF Decision,SLSC AF,2,,TF1HBQD6
4218,SLSC AG Decision,SLSC AG,2,,lwKjLG9c
4219,SLSC AH Decision,SLSC AH,2,,OQbahXu2
4220,SLSC AI Decision,SLSC AI,2,,Fj3QVd2x
4221,SLSC AJ Decision,SLSC AJ,2,,KlIlnyYU
4222,Treaty Lords CE AND,Treaty Lords CE,4,,CyE0BxGI
4223,Treaty Lords CF AND,Treaty Lords CF,4,,AAw0i6Zc
4224,Treaty Lords CG AND,Treaty Lords CG,4,,XOU5K9vp
4225,Treaty Lords CH AND,Treaty Lords CH,4,,ZRtPQftg
4226,Treaty Lords CI AND,Treaty Lords CI,4,,171zAQ8D
4227,Treaty Lords CJ AND,Treaty Lords CJ,4,,IgHheUyX
4228,Treaty Lords CF NOT,Treaty Lords CF,3,,bKdDmvRi
4229,Treaty Lords CG NOT,Treaty Lords CG,3,,qWJRdPfk
4230,Treaty Lords CH NOT,Treaty Lords CH,3,,DMh0ZY5r
4231,Treaty Lords CI NOT,Treaty Lords CI,3,,be8IYkHx
4232,Treaty Lords CJ NOT,Treaty Lords CJ,3,,AJ0Wr09m
4233,Treaty Lords CK NOT,Treaty Lords CK,3,,JPPPgGSH
4234,Treaty Lords AW Decision,Treaty Lords AW,2,,0zQiL48M
4235,Treaty Lords AX Decision,Treaty Lords AX,2,,i8XXgMgM
4236,Treaty Lords AY Decision,Treaty Lords AY,2,,U8ZpMcrC
4237,Treaty Lords AZ Decision,Treaty Lords AZ,2,,aroeTphB
4238,Treaty Lords BA Decision,Treaty Lords BA,2,,m1irjvJl
4239,Treaty Lords BB Decision,Treaty Lords BB,2,,qdqrbFky
4240,PNSICC AO Decision,PNSICC AO,2,,i31jR94c
4241,PNSICC AP Decision,PNSICC AP,2,,9ggLQzSS
4242,PNSICC AQ Decision,PNSICC AQ,2,,C7BlFPNH
4243,PNSICC AR Decision,PNSICC AR,2,,u7FTwh3M
4244,PNSICC AS Decision,PNSICC AS,2,,0TBFgZND
4245,PNSICC AK NOT,PNSICC AK,3,,8Bdw8Omg
4246,PNSICC AI Summation,PNSICC AI,11,Commons Committee have not considered,mridmWA1
4247,TREATY CC AD Decision,TREATY CC AD,2,,OMxlHvRz
4251,Treaty CC AE Decision,Treaty CC AE,2,,I39UygYX
4252,DNCM AA AND,DNCM AA,4,,4wCuLxKf
4253,DNCM AB AND,DNCM AB,4,,Chqnh009
4254,DNCM AC AND,DNCM AC,4,,wonsw9Np
4255,DNCM AD AND,DNCM AD,4,,mRjvniXN
4256,DNCM AA OR,DNCM AA,5,,845HnUXZ
4257,DNCM AB OR,DNCM AB,5,,6aq0u9il
4258,DNCM AC OR,DNCM AC,5,,zOHgqdbz
4259,DNCM AA NOT,DNCM AA,3,,NBVu7pkx
4260,DNCM AB NOT,DNCM AB,3,,4gzSmfQg
4261,DNCM AC NOT,DNCM AC,3,,BU2Im1hX
4262,DNCM AD NOT,DNCM AD,3,,ylrE4Rdc
4263,DNCM AE NOT,DNCM AE,3,,QNFSA1DU
4264,DNCM AA Decision,DNCM AA,2,,L8SVTYV6
4265,DNCM AB Decision,DNCM AB,2,,l61vpjVv
4266,DNCM AC Decision,DNCM AC,2,,Vyo0ttFX
4267,DNCM AD Decision,DNCM AD,2,,Dtr40zie
4268,DNCM AE Decision,DNCM AE,2,,SQH1ovQw
4269,DNCM AF Decision,DNCM AF,2,,HYFr4KNj
4270,DNCM AG Decision,DNCM AG,2,,YQod9Ulr
4271,DNCM AH Decision,DNCM AH,2,,E3okjcDT
4272,DNCM AI Decision,DNCM AI,2,,xo6AbzGN
4273,DNCM AJ Decision,DNCM AJ,2,,dhHNawaZ
4274,DNCM AK Decision,DNCM AK,2,,ebwJNe57
4275,DNCM AL Decision,DNCM AL,2,,PWvYVSJI
4276,DNCM AM Decision,DNCM AM,2,,k2IkIRFQ
4277,DNCM AN Decision,DNCM AN,2,,dXgG5284
4278,DNCM AA SUM,DNCM AA,8,,r9O7Cqli
4279,DNCM AB SUM,DNCM AB,8,,1uv5zOEG
4280,DNCM AC SUM,DNCM AC,8,,Ru1HM3Gr
4281,DNCM AD SUM,DNCM AD,8,,gBXksySO
4282,DNCM AE SUM,DNCM AE,8,,JBMj1qBw
4283,DNCM AF SUM,DNCM AF,8,,iiVipci7
4284,DNCM AG SUM,DNCM AG,8,,1HYARBxp
4285,DNCM AH SUM,DNCM AH,8,,DDINtO6e
4286,DNCM AI SUM,DNCM AI,8,,ijtLdHdY
4287,DNCM AA EQUALS,DNCM AA,10,,P8WRHaxF
4288,DNCM AB EQUALS,DNCM AB,10,,h2XtmtPx
4289,DNCM AC EQUALS,DNCM AC,10,,kHRcqGp2
4290,DNCM AA Summation,DNCM AA,11,Non-fatal motion(s) to object to the instrument extant,3hkSUTTF
4291,DNCM AB Summation,DNCM AB,11,Prayer(s) tabled,VP3UxUTn
4292,DNCM AF Summation,DNCM AF,11,Motion(s) can be tabled,K3ni62Fe
4293,DNCM AC Summation,DNCM AC,11,More questions have been put than outcomes recorded,sdFVN4aj
4294,DNCM AD Summation,DNCM AD,11,Motion(s) to stop the instrument becoming law extant,QiekCDyj
4295,DRDLC AA AND,DRDLC AA,4,,6zZK6uio
4296,DRDLC AB AND,DRDLC AB,4,,vPcduhAE
4297,DRDLC AC AND,DRDLC AC,4,,pPvzFZp4
4298,DRDLC AD AND,DRDLC AD,4,,ymWecHNc
4299,DRDLC AE AND,DRDLC AE,4,,v6KRoRMq
4300,DRDLC AF AND,DRDLC AF,4,,iX32s5G0
4301,DRDLC AA OR,DRDLC AA,5,,6HugTcGu
4302,DRDLC AB OR,DRDLC AB,5,,LYOKpYVo
4303,DRDLC AA NOT,DRDLC AA,3,,3Lcb2vUR
4304,DRDLC AB NOT,DRDLC AB,3,,cvfeBJ1I
4305,DRDLC AC NOT,DRDLC AC,3,,JzEjLctj
4306,DRDLC AD NOT,DRDLC AD,3,,DfN6mBFV
4307,DRDLC AA Decision,DRDLC AA,2,,7lCZHniM
4308,DRDLC AB Decision,DRDLC AB,2,,nZKBHndB
4309,DRDLC AC Decision,DRDLC AC,2,,ylNrjjvK
4310,DRDLC AD Decision,DRDLC AD,2,,ZKCoQNKN
4311,DRDLC AE Decision,DRDLC AE,2,,Ah07RV1P
4312,DRDLC AF Decision,DRDLC AF,2,,EF9uoxcw
4313,DRDLC AG Decision,DRDLC AG,2,,giMKuIOM
4314,DRDLC AH Decision,DRDLC AH,2,,U1w0HuyY
4315,DRDLC AI Decision,DRDLC AI,2,,QAwaGohi
4316,DRDLC AA SUM,DRDLC AA,8,,69FQH6Zu
4317,DRDLC AB SUM,DRDLC AB,8,,xrx3xxcV
4318,DRDLC AC SUM,DRDLC AC,8,,ZIXkMW1v
4319,DRDLC AD SUM,DRDLC AD,8,,ItukvDSY
4320,DRDLC AE SUM,DRDLC AE,8,,jdAjfwmd
4321,DRDLC AA EQUALS,DRDLC AA,10,,Npy6XPdd
4322,DRDLC AB EQUALS,DRDLC AB,10,,SuYtOLal
4323,DRDLC AA Summation,DRDLC AA,11,Motion to refer the instrument to a Delegated Legislation Committee (DLC) extant,DwWbV0Ir
4324,DRDLC AC Summation,DRDLC AC,11,There is a prayer against the instrument extant,gecZV11h
4325,DRDLC AB Summation,DRDLC AB,11,More questions have been put than outcomes recorded,O9tevg3U
4326,DNCMC AA AND,DNCMC AA,4,,XyXEUa2I
4327,DNCMC AB AND,DNCMC AB,4,,VbMRwnXT
4328,DNCMC AC AND,DNCMC AC,4,,ftqlPJcO
4329,DNCMC AD AND,DNCMC AD,4,,mJOh9Lrr
4330,DNCMC AE AND,DNCMC AE,4,,CTirsPxO
4331,DNCMC AF AND,DNCMC AF,4,,DEKAjBF6
4332,DNCMC AG AND,DNCMC AG,4,,nnw3cBPz
4333,DNCMC AA OR,DNCMC AA,5,,BmNhGLqM
4334,DNCMC AA NOT,DNCMC AA,3,,pn9qTZqM
4335,DNCMC AB NOT,DNCMC AB,3,,j3YN4fgX
4336,DNCMC AC NOT,DNCMC AC,3,,doxjVm7z
4337,DNCMC AD NOT,DNCMC AD,3,,42zIvNs0
4338,DNCMC AE NOT,DNCMC AE,3,,mRBcNlGf
4339,DNCMC AF NOT,DNCMC AF,3,,pPHq9ajw
4340,DNCMC AA Decision,DNCMC AA,2,,tH0tINvG
4341,DNCMC AB Decision,DNCMC AB,2,,NIQdnxxz
4342,DNCMC AC Decision,DNCMC AC,2,,x029rAnT
4343,DNCMC AD Decision,DNCMC AD,2,,eIdYrrCs
4344,DNCMC AE Decision,DNCMC AE,2,,VkzvLsut
4345,DNCMC AF Decision,DNCMC AF,2,,KoIK4TT1
4346,DNCMC AG Decision,DNCMC AG,2,,hvFIff7t
4347,DNCMC AH Decision,DNCMC AH,2,,rtyFP79n
4348,DNCMC AA SUM,DNCMC AA,8,,oIbxbDse
4349,DNCMC AB SUM,DNCMC AB,8,,CoQpp8mH
4350,DNCMC AC SUM,DNCMC AC,8,,9bddlbzo
4351,DNCMC AD SUM,DNCMC AD,8,,hiwgy2zz
4352,DNCMC AE SUM,DNCMC AE,8,,zIQ89QZE
4353,DNCMC AA EQUALS,DNCMC AA,10,,5ytGRuby
4354,DNCMC AB EQUALS,DNCMC AB,10,,nabcCgJp
4355,DNCMC AA Summation,DNCMC AA,11,Motion to consider the instrument extant,RIdigcq1
4356,DNCMC AB Summation,DNCMC AB,11,More questions have been put than outcomes recorded,r4dTbSZd
4357,TREATY IAC+EAC AS Decision,TREATY IAC+EAC AS,2,,VfQXHreP
4358,TREATY IAC+EAC AT Decision,TREATY IAC+EAC AT,2,,FdHrl4qu
4359,TREATY IAC+EAC AU Decision,TREATY IAC+EAC AU,2,,yy0J3B0W
4360,TREATY IAC+EAC AO NOT,TREATY IAC+EAC AO,3,,Sd3GvNbD
4361,TREATY IAC+EAC AO AND,TREATY IAC+EAC AO,4,,b2KrdSTq
4365,LRONEG AG EQUALS,LRONEG AG,10,,OvfmDf1L
4366,LRONEG AH EQUALS,LRONEG AH,10,,YCOYpoSD
4367,LRONEG BF AND,LRONEG BF,4,,RQLTh2zq
4368,LRONEG BG AND,LRONEG BG,4,,GLvZVmcx
4369,LRONEG BH AND,LRONEG BH,4,,R2lXGKza
4370,LRONEG BI AND,LRONEG BI,4,,dKnDhxfV
4371,LRONEG BJ AND,LRONEG BJ,4,,WGZNkzok
4372,LRONEG BK AND,LRONEG BK,4,,ou7XJ4Ny
4373,LRONEG AK NOT,LRONEG AK,3,,r0Dmh4H4
4374,LRONEG AL NOT,LRONEG AL,3,,x1ZeQ5RV
4375,LRONEG AM NOT,LRONEG AM,3,,ja14MbcT
4376,LRONEG AN NOT,LRONEG AN,3,,d5LIq1vH
4377,LRONEG AZ Decision,LRONEG AZ,2,,bLojd31C
4378,LRONEG BA Decision,LRONEG BA,2,,7azblVOn
4379,LRONEG BB Decision,LRONEG BB,2,,XG8wsndf
4380,LRONEG BC Decision,LRONEG BC,2,,aG7zR8ya
4381,LRONEG BD Decision,LRONEG BD,2,,g4btvTXR
4382,LRONEG BE Decision,LRONEG BE,2,,l4dBk1zC
4383,LRONEG BF Decision,LRONEG BF,2,,3wtFsOlZ
4384,LRONEG BG Decision,LRONEG BG,2,,JaTaz1j3
4385,LRONEG BH Decision,LRONEG BH,2,,WbCHdOnJ
4386,LRONEG AI OR,LRONEG AI,5,,vrsuJFtD
4387,LRONEG AM SUM,LRONEG AM,8,,kPnbsQaW
4388,LRONEG AN SUM,LRONEG AN,8,,yRneOT3N
4389,LRONEG AO SUM,LRONEG AO,8,,TWj2vbcc
4390,LRONEG AP SUM,LRONEG AP,8,,n4Decn8w
4391,LRONEG AQ SUM,LRONEG AQ,8,,eqXx0pVK
4392,LRONEG AR SUM,LRONEG AR,8,,zAs9ZDoJ
4393,LRONEG AN Summation,LRONEG AN,11,Motion to refer the instrument to a Delegated Legislation Committee (DLC) extant,x3m34bSq
4394,LRONEG AO Summation,LRONEG AO,11,More questions have been put than outcomes recorded,t73haJPL
4395,DNLM AA AND,DNLM AA,4,,00nA4diB
4396,DNLM AB AND,DNLM AB,4,,6UrRjjBW
4397,DNLM AC AND,DNLM AC,4,,AJdw8jzl
4398,DNLM AD AND,DNLM AD,4,,AtiX9WpN
4399,DNLM AE AND,DNLM AE,4,,EmQxCx9T
4400,DNLM AF AND,DNLM AF,4,,b5g1w2np
4401,DNLM AG AND,DNLM AG,4,,mHPL4Cow
4402,DNLM AH AND,DNLM AH,4,,e2LORuvj
4403,DNLM AI AND,DNLM AI,4,,Ez8Ryjwn
4404,DNLM AJ AND,DNLM AJ,4,,N6eWpAW4
4405,DNLM AA OR,DNLM AA,5,,hQcHFefZ
4406,DNLM AB OR,DNLM AB,5,,JXeL8oeI
4407,DNLM AC OR,DNLM AC,5,,VaDlAQAD
4408,DNLM AD OR,DNLM AD,5,,nQGGbCc0
4409,DNLM AA NOT,DNLM AA,3,,fH5jBIGZ
4410,DNLM AB NOT,DNLM AB,3,,Em2wVkAc
4411,DNLM AC NOT,DNLM AC,3,,bt5rsJOP
4412,DNLM AD NOT,DNLM AD,3,,jZcMAieg
4413,DNLM AE NOT,DNLM AE,3,,AeVZB3gB
4414,DNLM AF NOT,DNLM AF,3,,DkNPHhnh
4415,DNLM AG NOT,DNLM AG,3,,pOGomrDi
4416,DNLM AH NOT,DNLM AH,3,,VMfsB02W
4417,DNLM AI NOT,DNLM AI,3,,KSorlfKG
4418,DNLM AJ NOT,DNLM AJ,3,,oSXqT5t4
4419,DNLM AK NOT,DNLM AK,3,,dgVOadtO
4420,DNLM AL NOT,DNLM AL,3,,zzWwIKP0
4421,DNLM AA Decision,DNLM AA,2,,n7r0cge8
4422,DNLM AB Decision,DNLM AB,2,,e7Jp5Hte
4423,DNLM AC Decision,DNLM AC,2,,0KD2BPQM
4424,DNLM AD Decision,DNLM AD,2,,equdfr54
4425,DNLM AE Decision,DNLM AE,2,,mpl7EGtv
4426,DNLM AF Decision,DNLM AF,2,,lNi6K0Or
4427,DNLM AG Decision,DNLM AG,2,,MdqcQnZu
4428,DNLM AH Decision,DNLM AH,2,,bzVeiV47
4429,DNLM AI Decision,DNLM AI,2,,qWjhnOiA
4430,DNLM AJ Decision,DNLM AJ,2,,WiXX80qz
4431,DNLM AK Decision,DNLM AK,2,,AD5RZYOu
4432,DNLM AL Decision,DNLM AL,2,,B5aLZy5i
4433,DNLM AM Decision,DNLM AM,2,,q67DPc42
4434,DNLM AN Decision,DNLM AN,2,,61uNeGTU
4435,DNLM AO Decision,DNLM AO,2,,mSxMEztq
4436,DNLM AP Decision,DNLM AP,2,,HLnvxl7Q
4437,DNLM AQ Decision,DNLM AQ,2,,YRMdtQ2j
4438,DNLM AR Decision,DNLM AR,2,,E3cc6yhI
4439,DNLM AS Decision,DNLM AS,2,,1MHtuPps
4440,DNLM AT Decision,DNLM AT,2,,0NFi0KMd
4441,DNLM AU Decision,DNLM AU,2,,uJ5fjdVU
4442,DNLM AV Decision,DNLM AV,2,,DbD43Jej
4443,DNLM AW Decision,DNLM AW,2,,zP6uQ3Ny
4444,DNLM AX Decision,DNLM AX,2,,8Eb5nTfN
4445,DNLM AY Decision,DNLM AY,2,,iDlbR3dp
4446,DNLM AZ Decision,DNLM AZ,2,,kRXIqDUs
4447,DNLM BA Decision,DNLM BA,2,,1b5WZcuJ
4448,DNLM AA SUM,DNLM AA,8,,OHWRCcel
4449,DNLM AB SUM,DNLM AB,8,,K58kY9Yk
4450,DNLM AC SUM,DNLM AC,8,,cUzbQSki
4451,DNLM AD SUM,DNLM AD,8,,UwMWz9CX
4452,DNLM AE SUM,DNLM AE,8,,RXV33uBo
4453,DNLM AF SUM,DNLM AF,8,,yG2HUXYj
4454,DNLM AG SUM,DNLM AG,8,,6D2VV8mN
4455,DNLM AH SUM,DNLM AH,8,,8Dr89DoX
4456,DNLM AI SUM,DNLM AI,8,,be5lbYGU
4457,DNLM AJ SUM,DNLM AJ,8,,4C2BpLua
4458,DNLM AK SUM,DNLM AK,8,,39uO1tdv
4459,DNLM AL SUM,DNLM AL,8,,E6rxwprN
4460,DNLM AM SUM,DNLM AM,8,,3NcHzyLy
4461,DNLM AN SUM,DNLM AN,8,,8kttckEQ
4462,DNLM AO SUM,DNLM AO,8,,vlu2Fz2G
4463,DNLM AP SUM,DNLM AP,8,,Ybva25Eh
4464,DNLM AQ SUM,DNLM AQ,8,,4D51sAgy
4465,DNLM AR SUM,DNLM AR,8,,TpWY84Rq
4466,DNLM AA EQUALS,DNLM AA,10,,lIKfLrpu
4467,DNLM AB EQUALS,DNLM AB,10,,FdCRM5E9
4468,DNLM AC EQUALS,DNLM AC,10,,DN5FrZvE
4469,DNLM AD EQUALS,DNLM AD,10,,TiNl1xP0
4470,DNLM AE EQUALS,DNLM AE,10,,soOoW9PD
4471,DNLM AF EQUALS,DNLM AF,10,,O84zdsKP
4472,DNLM AF Summation,DNLM AF,11,Motion(s) can be tabled,cb50HUQG
4473,DNLM AG Summation,DNLM AG,11,Motion(s) to take note of the instrument extant,IIfHYI0P
4474,DNLM AH Summation,DNLM AH,11,More questions have been put than outcomes recorded,6UWoPl5d
4475,DNLM AC Summation,DNLM AC,11,More questions have been put than outcomes recorded,0hsImc8S
4476,DNLM AA Summation,DNLM AA,11,Non-fatal motion(s) to object to the instrument extant,YPrGArTs
4477,DNLM AD Summation,DNLM AD,11,Motion(s) to stop the instrument becoming law extant,QoFeOdwl
4478,MA JCSISR AA AND,MA JCSISR AA,4,,c1n9IOSj
4479,MA JCSISR AB AND,MA JCSISR AB,4,,0LF0XCje
4480,MA JCSISR AC AND,MA JCSISR AC,4,,FTg4XTtG
4481,MA JCSISR AD AND,MA JCSISR AD,4,,ewOXLsnH
4482,MA JCSISR AE AND,MA JCSISR AE,4,,Lzwiuawg
4483,MA JCSISR AA OR,MA JCSISR AA,5,,fdY0Lei9
4484,MA JCSISR AB OR,MA JCSISR AB,5,,TGyk6A7o
4485,MA JCSISR AC OR,MA JCSISR AC,5,,ZrHza5aM
4486,MA JCSISR AD OR,MA JCSISR AD,5,,oVtseAUm
4487,MA JCSISR AE OR,MA JCSISR AE,5,,tSOQCLPT
4488,MA JCSISR AA NOT,MA JCSISR AA,3,,gcNpTwtm
4489,MA JCSISR AB NOT,MA JCSISR AB,3,,EWynpQLu
4490,MA JCSISR AC NOT,MA JCSISR AC,3,,jM3asRSJ
4491,MA JCSISR AD NOT,MA JCSISR AD,3,,7eWaD76K
4492,MA JCSISR AE NOT,MA JCSISR AE,3,,YbDH0p2L
4493,MA JCSISR AF NOT,MA JCSISR AF,3,,DbRBjpuo
4494,MA JCSISR AA Decision,MA JCSISR AA,2,,KQrElGzl
4495,MA JCSISR AB Decision,MA JCSISR AB,2,,nDF14sAD
4496,MA JCSISR AC Decision,MA JCSISR AC,2,,Ag712DQ4
4497,MA JCSISR AD Decision,MA JCSISR AD,2,,STJJSKIF
4498,MA JCSISR AE Decision,MA JCSISR AE,2,,uNb87fm7
4499,MA JCSISR AF Decision,MA JCSISR AF,2,,fucxyR9L
4500,MA JCSISR AG Decision,MA JCSISR AG,2,,Y7sg0eK1
4501,MA JCSISR AH Decision,MA JCSISR AH,2,,zv2wcIo0
4502,MA JCSISR AI Decision,MA JCSISR AI,2,,j31Tzi6F
4503,MA JCSISR AA SUM,MA JCSISR AA,8,,IkX6lMW6
4504,MA JCSISR AB SUM,MA JCSISR AB,8,,sFLNm1aH
4505,MA JCSISR AC SUM,MA JCSISR AC,8,,0sWz6mFi
4506,MA JCSISR AD SUM,MA JCSISR AD,8,,42hWuMjs
4507,MA JCSISR AE SUM,MA JCSISR AE,8,,dZAuZsrm
4508,MA JCSISR AA EQUALS,MA JCSISR AA,10,,mMD8vHCx
4509,MA JCSISR AB EQUALS,MA JCSISR AB,10,,q4grvMKV
4510,MA JCSISR AA Summation,MA JCSISR AA,11,Motion to dispense with SO 73 extant,BJw2fPUE
4511,MA JCSISR AB Summation,MA JCSISR AB,11,More questions put than decisions recorded,6ccDuOuZ
4512,MA JCSISR AC Summation,MA JCSISR AC,11,JCSI scrutiny reserve met,rZbPpJPd
4514,ALM AH Summation,ALM AH,11,Question on motion to approve has been resolved,ZpU4KsdJ
4515,ALM AF OR,ALM AF,5,,NRw7Uh54
4516,AA Summation,AA,11,Motion(s) should be withdrawn,CrkMxJTM
4517,MALM AA AND,MALM AA,4,,sjwkNIZs
4518,MALM AB AND,MALM AB,4,,10xEAZZ5
4519,MALM AC AND,MALM AC,4,,wHOB6SRO
4520,MALM AD AND,MALM AD,4,,fxxvMMMe
4521,MALM AE AND,MALM AE,4,,kadvqJHS
4522,MALM AF AND,MALM AF,4,,JYF1cR4V
4523,MALM AG AND,MALM AG,4,,tGIJFAa1
4524,MALM AH AND,MALM AH,4,,F0Dun0o7
4525,MALM AI AND,MALM AI,4,,6tQPfxnj
4526,MALM AJ AND,MALM AJ,4,,qB1ofalf
4527,MALM AK AND,MALM AK,4,,LvFjLmMJ
4528,MALM AL AND,MALM AL,4,,UsukIrat
4529,MALM AM AND,MALM AM,4,,RhkMecou
4530,MALM AN AND,MALM AN,4,,iYnQkoE6
4531,MALM AO AND,MALM AO,4,,XJRIBWHY
4532,MALM AP AND,MALM AP,4,,b4fZ6Zq2
4533,MALM AQ AND,MALM AQ,4,,uZ2WCUB3
4534,MALM AA OR,MALM AA,5,,pGc6NFJr
4535,MALM AB OR,MALM AB,5,,ucE2y8Eg
4536,MALM AC OR,MALM AC,5,,zM0LuDqa
4537,MALM AD OR,MALM AD,5,,lGqs5bZF
4538,MALM AE OR,MALM AE,5,,NSxXUFGD
4539,MALM AA NOT,MALM AA,3,,uCMbW6np
4540,MALM AB NOT,MALM AB,3,,VMJOlsp2
4541,MALM AC NOT,MALM AC,3,,slYJVaUO
4542,MALM AD NOT,MALM AD,3,,TekzrsHi
4543,MALM AE NOT,MALM AE,3,,Mkk8enLn
4544,MALM AF NOT,MALM AF,3,,0OHLZwG1
4545,MALM AG NOT,MALM AG,3,,ahFvWVaE
4546,MALM AH NOT,MALM AH,3,,BOjcZr35
4547,MALM AI NOT,MALM AI,3,,buiFSpND
4548,MALM AJ NOT,MALM AJ,3,,VFzmfa0B
4549,MALM AK NOT,MALM AK,3,,M6qT8FGo
4550,MALM AL NOT,MALM AL,3,,b5eE0vAH
4551,MALM AM NOT,MALM AM,3,,l8lB6YSM
4552,MALM AN NOT,MALM AN,3,,ry6vDgvB
4553,MALM AO NOT,MALM AO,3,,kjLo0ziM
4554,MALM AP NOT,MALM AP,3,,GTuwZQ1Z
4555,MALM AQ NOT,MALM AQ,3,,VBG2VftE
4556,MALM AA Decision,MALM AA,2,,4UZ6zSxe
4557,MALM AB Decision,MALM AB,2,,BZz03xOY
4558,MALM AC Decision,MALM AC,2,,GrCr5E6e
4559,MALM AD Decision,MALM AD,2,,SBgwWFLD
4560,MALM AE Decision,MALM AE,2,,EKE2PDnn
4561,MALM AF Decision,MALM AF,2,,gJ95c5PP
4562,MALM AG Decision,MALM AG,2,,qFUt2Y6C
4563,MALM AH Decision,MALM AH,2,,h0FNGtGv
4564,MALM AI Decision,MALM AI,2,,B3zaFcWK
4565,MALM AJ Decision,MALM AJ,2,,woE77mi4
4566,MALM AK Decision,MALM AK,2,,wrp4MmIr
4567,MALM AL Decision,MALM AL,2,,Iqf9coBe
4568,MALM AM Decision,MALM AM,2,,dabYHTkT
4569,MALM AN Decision,MALM AN,2,,mK7R0lp8
4570,MALM AO Decision,MALM AO,2,,QRCPv9f7
4571,MALM AP Decision,MALM AP,2,,z5YzUsXu
4572,MALM AQ Decision,MALM AQ,2,,ikSKj7U4
4573,MALM AR Decision,MALM AR,2,,m09pQqSI
4574,MALM AS Decision,MALM AS,2,,L6n0Ni0Z
4575,MALM AT Decision,MALM AT,2,,Vpzc9fAK
4576,MALM AU Decision,MALM AU,2,,1YHou2CA
4577,MALM AV Decision,MALM AV,2,,2bvr5fit
4578,MALM AW Decision,MALM AW,2,,H76LkhBE
4579,MALM AX Decision,MALM AX,2,,xxIwlWQc
4580,MALM AY Decision,MALM AY,2,,lXehgmO2
4581,MALM AZ Decision,MALM AZ,2,,vs0W5UVl
4582,MALM BA Decision,MALM BA,2,,MTVx2bJN
4583,MALM BB Decision,MALM BB,2,,qlCdzu8G
4584,MALM AA SUM,MALM AA,8,,r74R4mR0
